id,x,y
1145,2.33794,48.84984
1146,2.33806,48.85065
1147,2.33842,48.84991
1148,2.33899,48.84992
1149,2.33952,48.85097
1150,2.33871,48.85003
1151,2.33869,48.85181
1152,2.33874,48.85242
1153,2.33872,48.85229
1154,2.33987,48.85181
1155,2.33994,48.852
1156,2.34264,48.85031
1157,2.33999,48.84994
1158,2.33726,48.83955
1159,2.33746,48.84081
1160,2.33727,48.84085
1161,2.33863,48.83965
1162,2.33997,48.8393
1163,2.33834,48.83926
1164,2.33981,48.84118
1165,2.34098,48.84085
1166,2.34071,48.8423
1167,2.34129,48.84212
1168,2.34291,48.84257
1169,2.34136,48.84274
1170,2.34283,48.84691
1171,2.34319,48.84754
1172,2.34085,48.84733
1173,2.34196,48.8471
1174,2.34643,48.85063
1175,2.3457,48.84937
1176,2.34595,48.8498
1177,2.34701,48.8496
1178,2.34709,48.84811
1179,2.34813,48.8502
1180,2.34813,48.84717
1181,2.34679,48.84749
1182,2.34837,48.84734
1183,2.34663,48.84479
1184,2.34574,48.84407
1185,2.34511,48.84519
1186,2.34375,48.84591
1187,2.34297,48.84611
1188,2.34521,48.84434
1189,2.34234,48.84492
1190,2.34427,48.84245
1191,2.34259,48.84641
1192,2.34161,48.84666
1193,2.3406,48.84531
1194,2.34122,48.84597
1195,2.34255,48.84642
1196,2.34116,48.84609
1197,2.34925,48.83765
1198,2.35066,48.83843
1199,2.34562,48.83828
1200,2.34654,48.83793
1201,2.34634,48.83749
1202,2.34552,48.83768
1203,2.346,48.84028
1204,2.35098,48.83915
1205,2.3512,48.83912
1206,2.35234,48.83965
1207,2.35187,48.8401
1208,2.35302,48.84043
1209,2.35146,48.84001
1210,2.34996,48.83936
1211,2.35009,48.83925
1212,2.35016,48.83939
1213,2.35102,48.83975
1214,2.35121,48.83988
1215,2.35089,48.8403
1216,2.34984,48.84893
1217,2.3494,48.84838
1218,2.35271,48.84748
1219,2.3526,48.84728
1220,2.35223,48.84324
1221,2.35271,48.84325
1222,2.35241,48.84448
1223,2.35253,48.84446
1224,2.35355,48.84455
1225,2.35385,48.84499
1226,2.35432,48.84508
1227,2.34851,48.84744
1228,2.34897,48.84661
1229,2.34972,48.84483
1230,2.35056,48.84594
1231,2.3512,48.8463
1232,2.34984,48.8451
1233,2.34756,48.84456
1234,2.3514,48.84321
1235,2.3489,48.8404
1236,2.34721,48.8398
1237,2.34714,48.84093
1238,2.34811,48.84015
1239,2.34826,48.84166
1240,2.34857,48.84101
1241,2.34589,48.84228
1242,2.34579,48.84197
1243,2.34455,48.84549
1244,2.34489,48.84503
1245,2.34707,48.84344
1246,2.34813,48.8436
1247,2.34723,48.84464
1248,2.34806,48.84442
1249,2.35171,48.84047
1250,2.35205,48.84217
1251,2.35153,48.84214
1252,2.35117,48.84098
1253,2.35114,48.8404
1254,2.34329,48.89267
1255,2.34268,48.89125
1256,2.34196,48.89127
1257,2.34259,48.89277
1258,2.33785,48.89308
1259,2.34008,48.89268
1260,2.34248,48.89751
1261,2.34268,48.89786
1262,2.34144,48.89426
1263,2.34193,48.89519
1264,2.34442,48.89459
1265,2.34324,48.8949
1266,2.34538,48.89432
1267,2.34795,48.89366
1268,2.3403,48.89342
1269,2.33892,48.8937
1270,2.33825,48.89457
1271,2.3386,48.89554
1272,2.34204,48.89682
1273,2.34361,48.89638
1274,2.33513,48.89187
1275,2.33827,48.89337
1276,2.33649,48.89152
1277,2.33743,48.89292
1278,2.34159,48.89128
1279,2.34139,48.89067
1280,2.34407,48.89019
1281,2.34582,48.89007
1282,2.34615,48.88951
1283,2.34466,48.88932
1284,2.34873,48.89171
1285,2.34555,48.89077
1286,2.34695,48.89205
1287,2.34624,48.89244
1288,2.34657,48.8925
1289,2.34708,48.89335
1290,2.34571,48.89375
1291,2.34501,48.89365
1292,2.34558,48.89352
1293,2.32877,48.89117
1294,2.32969,48.89261
1295,2.3552,48.84602
1296,2.35459,48.84565
1297,2.35474,48.84479
1298,2.35597,48.84552
1299,2.34726,48.85149
1300,2.34769,48.85169
1301,2.34872,48.8517
1302,2.34796,48.85134
1303,2.34903,48.85084
1304,2.34811,48.85139
1305,2.34869,48.85037
1306,2.3488,48.85041
1307,2.34812,48.85215
1308,2.34934,48.85141
1309,2.35023,48.85122
1310,2.34946,48.85042
1311,2.35013,48.84855
1312,2.35036,48.84864
1313,2.35259,48.85071
1314,2.35176,48.84957
1315,2.35287,48.84952
1316,2.35353,48.85041
1317,2.35442,48.84946
1318,2.35418,48.84918
1319,2.35532,48.84882
1320,3.10731,48.99366
1321,3.11233,48.99574
1322,3.11878,48.99799
1323,2.96292,48.91137
1324,2.96919,48.91242
1325,2.9743,48.91366
1326,2.97804,48.91483
1327,2.98828,48.91853
1328,3.01264,48.92549
1329,3.01727,48.92723
1330,3.02134,48.9294
1331,3.02471,48.93186
1332,3.02751,48.93467
1333,3.03085,48.93884
1334,3.03533,48.94264
1335,3.03664,48.94394
1336,3.10721,48.99374
1337,3.09707,48.9893
1338,3.08728,48.98597
1339,3.08364,48.98457
1340,3.07934,48.98247
1341,3.07541,48.98
1342,2.3078,48.85972
1343,2.30631,48.86232
1344,2.30748,48.86234
1345,2.30752,48.86171
1346,2.30833,48.86114
1347,2.30828,48.86236
1348,2.30923,48.86254
1349,2.30924,48.86238
1350,2.30219,48.86222
1351,2.30668,48.86168
1352,2.30545,48.8617
1353,2.31166,48.86279
1354,2.31164,48.86244
1355,2.31999,48.86065
1356,2.31898,48.86103
1357,2.32055,48.86127
1358,2.3188,48.86074
1359,2.31933,48.86159
1360,2.31983,48.8624
1361,2.31971,48.86226
1362,2.318,48.8608
1363,2.31807,48.86043
1364,2.31846,48.86035
1365,2.31795,48.86289
1366,2.31898,48.86253
1367,2.32582,48.85845
1368,2.32641,48.85949
1369,2.32062,48.8612
1370,2.33275,48.85762
1371,2.32725,48.85609
1372,2.32685,48.85661
1373,2.32848,48.85694
1374,2.33589,48.85396
1375,2.33535,48.85331
1376,2.33364,48.8545
1377,2.33461,48.85648
1378,2.33662,48.85628
1379,2.33688,48.85451
1380,2.3361,48.85477
1381,2.33651,48.85712
1382,2.33704,48.85696
1383,2.33776,48.85528
1384,2.33579,48.85438
1385,2.33678,48.85529
1386,2.33551,48.85405
1387,2.33567,48.85425
1388,2.32922,48.85484
1389,2.32774,48.85372
1390,2.33696,48.85385
1391,2.33587,48.85448
1392,2.33611,48.85439
1393,2.33593,48.854
1394,2.33839,48.85366
1395,2.09542,48.84018
1396,2.09737,48.84092
1397,2.09083,48.83762
1398,2.09308,48.83911
1399,2.10441,48.8415
1400,2.10224,48.84162
1401,2.11111,48.84019
1402,2.1109,48.84104
1403,2.12866,48.81537
1404,2.12453,48.81684
1405,2.32731,48.86535
1406,2.32789,48.86593
1407,2.32983,48.86787
1408,2.33027,48.86832
1409,2.32903,48.86708
1410,2.32957,48.86741
1411,2.3293,48.86754
1412,2.357,48.92567
1413,2.35701,48.92676
1414,2.35737,48.92754
1415,2.38668,48.83003
1416,2.38796,48.82867
1417,2.3904,48.82902
1418,2.39053,48.82871
1419,2.39038,48.82832
1420,2.25021,48.8483
1421,2.25153,48.8487
1422,2.25503,48.84612
1423,2.25485,48.84705
1424,2.39028,48.84421
1425,2.39449,48.84625
1426,2.39249,48.84656
1427,2.39342,48.84572
1428,2.3859,48.84265
1429,2.3854,48.84242
1430,2.38818,48.8437
1431,2.38756,48.84421
1432,2.38712,48.84405
1433,2.38778,48.84352
1434,2.38586,48.84616
1435,2.38502,48.84715
1436,2.38672,48.84665
1437,2.38355,48.84495
1438,2.38239,48.84593
1439,2.38101,48.84533
1440,2.3821,48.84629
1441,2.38041,48.84558
1442,2.38327,48.84289
1443,2.38369,48.84324
1444,2.39051,48.84013
1445,2.39174,48.84001
1446,2.38937,48.8418
1447,2.3928,48.84112
1448,2.39278,48.84104
1449,2.39276,48.84029
1450,2.39133,48.84334
1451,2.38979,48.84262
1452,2.39408,48.84101
1453,2.39749,48.84271
1454,2.39934,48.84061
1455,2.39767,48.83979
1456,2.39754,48.83958
1457,2.32459,48.86795
1458,2.32619,48.86744
1459,2.32419,48.86635
1460,2.32466,48.86697
1461,2.32942,48.8689
1462,2.33053,48.87
1463,2.33004,48.87027
1464,2.33173,48.86796
1465,2.3323,48.86783
1466,2.33313,48.86872
1467,2.33208,48.86748
1468,2.3315,48.86656
1469,2.33114,48.86669
1470,2.33156,48.86737
1471,2.32933,48.8647
1472,2.33016,48.86582
1473,2.33319,48.86727
1474,2.33161,48.8651
1475,2.3331,48.86663
1476,2.33359,48.86576
1477,2.33515,48.86402
1478,2.33463,48.86363
1479,2.3359,48.86387
1480,2.33815,48.86391
1481,2.33748,48.86267
1482,2.33485,48.86641
1483,2.3355,48.86625
1484,2.33664,48.86561
1485,2.33697,48.86589
1486,2.33567,48.86658
1487,2.33526,48.86577
1488,2.33588,48.86699
1489,2.33525,48.86714
1490,2.33404,48.86661
1491,2.33425,48.86667
1492,2.33459,48.86729
1493,2.33481,48.86989
1494,2.33439,48.86889
1495,2.3342,48.86889
1496,2.33405,48.86947
1497,2.33329,48.86886
1498,2.33575,48.86936
1499,2.33549,48.86888
1500,2.3367,48.86889
1501,2.33286,48.86935
1502,2.33308,48.86941
1503,2.33428,48.8707
1504,2.33592,48.87128
1505,2.33596,48.86993
1506,2.33776,48.87025
1507,2.33724,48.87034
1508,2.33774,48.87158
1509,2.33893,48.86965
1510,2.34034,48.86935
1511,2.33711,48.87148
1512,2.33742,48.87236
1513,2.32793,48.84809
1514,2.32733,48.85014
1515,2.326,48.85475
1516,2.32684,48.85564
1517,2.32668,48.85243
1518,2.32434,48.85171
1519,2.32671,48.8517
1520,2.32556,48.85172
1521,2.32698,48.85073
1522,2.32713,48.85074
1523,2.35077,48.85591
1524,2.35081,48.85582
1525,2.35093,48.85585
1526,2.33946,48.86212
1527,2.33915,48.86153
1528,2.34051,48.86185
1529,2.33981,48.86124
1530,2.34233,48.86041
1531,2.34251,48.86137
1532,2.34012,48.8595
1533,2.34049,48.85942
1534,2.35021,48.85735
1535,2.34955,48.85724
1536,2.34997,48.85731
1537,2.35017,48.85783
1538,2.3421,48.88864
1539,2.3402,48.88894
1540,2.34049,48.8897
1541,2.3405,48.88957
1542,2.34628,48.89604
1543,2.34726,48.89784
1544,2.33046,48.82782
1545,2.33122,48.8284
1546,2.32989,48.82958
1547,2.32938,48.82885
1548,2.32987,48.82964
1549,2.33032,48.82782
1550,2.3277,48.82878
1551,2.33105,48.82969
1552,2.33286,48.8307
1553,2.3329,48.83021
1554,2.33059,48.82967
1555,2.3284,48.82959
1556,2.32882,48.83007
1557,2.33091,48.83013
1558,2.3298,48.8312
1559,2.33133,48.83068
1560,2.33114,48.82716
1561,2.3294,48.82636
1562,2.32837,48.8269
1563,2.32899,48.82782
1564,2.32712,48.82671
1565,2.32889,48.82612
1566,2.32666,48.82686
1567,2.32895,48.82615
1568,2.3299,48.82556
1569,2.3259,48.82475
1570,2.32772,48.82557
1571,2.33099,48.82396
1572,2.32832,48.82449
1573,2.33169,48.82594
1574,2.33074,48.82613
1575,2.32886,48.82485
1576,2.33113,48.82437
1577,2.33185,48.82688
1578,2.33126,48.82475
1579,2.32941,48.82522
1580,2.33003,48.85227
1581,2.32802,48.85359
1582,2.32737,48.85384
1583,2.31477,48.85888
1584,2.31536,48.85881
1585,2.31515,48.85794
1586,2.31828,48.86037
1587,2.31816,48.8598
1588,2.31906,48.8587
1589,2.31956,48.85938
1590,2.32021,48.85914
1591,2.31877,48.8572
1592,2.3246,48.85697
1593,2.32342,48.85565
1594,2.32363,48.85657
1595,2.3241,48.85641
1596,2.32674,48.85222
1597,2.32688,48.85229
1598,2.32714,48.85318
1599,2.32641,48.85336
1600,2.32984,48.8555
1601,2.33076,48.85511
1602,2.33271,48.85395
1603,2.33286,48.85377
1604,2.32805,48.84995
1605,2.32977,48.85011
1606,2.32716,48.84397
1607,2.32797,48.84357
1608,2.32687,48.84694
1609,2.32707,48.84686
1610,2.32798,48.8455
1611,2.32831,48.84533
1612,2.31819,48.84739
1613,2.31973,48.84587
1614,2.32073,48.84649
1615,2.31942,48.84787
1616,2.32018,48.84823
1617,2.32147,48.84688
1618,2.32585,48.84922
1619,2.32461,48.85043
1620,2.32366,48.84609
1621,2.32422,48.84624
1622,2.32542,48.84899
1623,2.32665,48.84698
1624,2.32279,48.84757
1625,2.32414,48.84622
1626,2.32455,48.84575
1627,2.32562,48.84567
1628,2.32614,48.84681
1629,2.32329,48.84983
1630,2.32378,48.84809
1631,2.32434,48.84749
1632,2.32408,48.84777
1633,2.32498,48.84811
1634,2.31806,48.85542
1635,2.31712,48.85177
1636,2.3175,48.85324
1637,2.31922,48.85306
1638,2.31921,48.85513
1639,2.319,48.85431
1640,2.31773,48.85017
1641,2.31958,48.85053
1642,2.32054,48.84842
1643,2.31855,48.85037
1644,2.31974,48.84802
1645,2.31996,48.8497
1646,2.319,48.84947
1647,2.31908,48.84774
1648,2.31598,48.84794
1649,2.31744,48.84828
1650,2.31666,48.84989
1651,2.31609,48.85179
1652,2.32584,48.8561
1653,2.32551,48.85591
1654,2.32481,48.85171
1655,2.32528,48.85071
1656,2.34343,48.8601
1657,2.344,48.86119
1658,2.34432,48.86178
1659,2.34261,48.86218
1660,2.34504,48.86135
1661,2.34486,48.86164
1662,2.34258,48.86211
1663,2.34229,48.86148
1664,2.34314,48.86135
1665,2.34346,48.86198
1666,2.35698,48.84482
1667,2.35494,48.84379
1668,2.3399,48.86605
1669,2.33867,48.86634
1670,2.33977,48.86354
1671,2.33967,48.86207
1672,2.34167,48.86311
1673,2.34181,48.86411
1674,2.34041,48.86339
1675,2.3395,48.86299
1676,2.33917,48.86222
1677,2.34065,48.86504
1678,2.34088,48.86563
1679,2.34032,48.86542
1680,2.34044,48.86474
1681,2.34085,48.86456
1682,2.34256,48.86541
1683,2.33854,48.86889
1684,2.33956,48.86888
1685,2.34395,48.86733
1686,2.34127,48.8663
1687,2.34134,48.86865
1688,2.33998,48.86617
1689,2.3419,48.86854
1690,2.3423,48.86946
1691,2.34145,48.86585
1692,2.34384,48.86676
1693,2.33474,48.82712
1694,2.33461,48.82651
1695,2.2835,48.86547
1696,2.28651,48.86507
1697,2.29519,48.863
1698,2.2946,48.86362
1699,2.29633,48.86334
1700,2.29583,48.86431
1701,2.29267,48.86567
1702,2.29362,48.86484
1703,2.29031,48.86498
1704,2.29051,48.86553
1705,2.29113,48.86635
1706,2.29035,48.86592
1707,2.29074,48.86652
1708,2.29402,48.8649
1709,2.29189,48.86785
1710,2.29029,48.86726
1711,2.29267,48.86819
1712,2.29292,48.86859
1713,2.29255,48.8687
1714,2.29536,48.87179
1715,2.29495,48.872
1716,2.29355,48.86941
1717,2.29574,48.86773
1718,2.29571,48.86792
1719,2.29549,48.86785
1720,2.29524,48.86745
1721,2.2954,48.86726
1722,2.29786,48.86941
1723,2.29661,48.87019
1724,2.29574,48.86953
1725,2.2934,48.86846
1726,2.29431,48.86537
1727,2.29891,48.86511
1728,2.29788,48.86579
1729,2.29407,48.86487
1730,2.29925,48.86745
1731,2.29621,48.86591
1732,2.29762,48.86745
1733,2.30135,48.86472
1734,2.30034,48.86506
1735,2.29413,48.86468
1736,2.29987,48.86499
1737,2.2989,48.86392
1738,2.29874,48.86412
1739,2.29948,48.86408
1740,2.29906,48.86495
1741,2.29984,48.86516
1742,2.29964,48.86572
1743,2.30143,48.86527
1744,2.30091,48.87099
1745,2.29892,48.86853
1746,2.29904,48.86864
1747,2.29953,48.87097
1748,2.30039,48.86953
1749,2.30039,48.87196
1750,2.29842,48.86987
1751,2.30351,48.87109
1752,2.30221,48.8696
1753,2.30173,48.86871
1754,2.30512,48.86639
1755,2.30123,48.86753
1756,2.3026,48.86683
1757,2.30193,48.86723
1758,2.30351,48.86853
1759,2.30605,48.86993
1760,2.30311,48.86902
1761,2.30222,48.86838
1762,2.30136,48.86613
1763,2.30471,48.86802
1764,2.30312,48.86713
1765,2.30235,48.86758
1766,2.30304,48.86652
1767,2.30408,48.8671
1768,2.301,48.87006
1769,2.30016,48.86993
1770,2.30664,48.86997
1771,2.30613,48.86736
1772,2.30598,48.86723
1773,2.30325,48.86501
1774,2.3076,48.86614
1775,2.30783,48.86605
1776,2.30802,48.86613
1777,2.30802,48.86628
1778,2.30764,48.8663
1779,2.30793,48.86486
1780,2.30804,48.86625
1781,2.31022,48.86683
1782,2.31032,48.86491
1783,2.308,48.8661
1784,2.31034,48.86461
1785,2.31367,48.86467
1786,2.31371,48.865
1787,2.31395,48.86714
1788,2.31393,48.86703
1789,2.31396,48.86775
1790,2.31034,48.86891
1791,2.30992,48.86888
1792,2.30977,48.8688
1793,2.3027,48.86449
1794,2.30081,48.86422
1795,2.29654,48.8634
1796,2.29386,48.86255
1797,2.30096,48.86409
1798,2.30154,48.86417
1799,2.30178,48.8642
1800,2.30176,48.8644
1801,2.30137,48.86446
1802,2.30222,48.86427
1803,2.31828,48.86495
1804,2.31768,48.86509
1805,2.31556,48.86504
1806,2.31936,48.86511
1807,2.319,48.86494
1808,2.31759,48.86475
1809,2.32025,48.86402
1810,2.32189,48.86355
1811,2.31858,48.86475
1812,2.31911,48.86452
1813,2.36543,48.84668
1814,2.3667,48.84549
1815,2.36231,48.85113
1816,2.36231,48.85131
1817,2.36527,48.84734
1818,2.36528,48.84695
1819,1.92204,48.55064
1820,1.92213,48.55068
1821,1.93548,48.55553
1822,1.94035,48.55742
1823,1.93014,48.5539
1824,1.92992,48.55382
1825,2.06827,48.60216
1826,2.06225,48.60053
1827,2.05722,48.59881
1828,2.05346,48.59729
1829,2.04228,48.59219
1830,2.03425,48.58929
1831,1.90883,48.54496
1832,1.90658,48.54278
1833,1.6893,48.99595
1834,1.69553,48.99437
1835,2.21256,48.85906
1836,2.21361,48.85938
1837,2.22455,48.87081
1838,2.2245,48.87072
1839,2.22505,48.86948
1840,2.22521,48.86986
1841,2.22719,48.87221
1842,2.22593,48.87191
1843,2.22302,48.87267
1844,2.2253,48.87173
1845,2.2228,48.87213
1846,2.22504,48.87139
1847,2.22774,48.87022
1848,2.22765,48.87087
1849,2.22794,48.87137
1850,2.22471,48.87098
1851,2.22608,48.8705
1852,2.22556,48.86979
1853,2.22523,48.87348
1854,2.22414,48.8722
1855,2.22239,48.87163
1856,2.2218,48.87196
1857,2.22158,48.87189
1858,2.22102,48.87224
1859,2.22154,48.87183
1860,2.22114,48.8711
1861,2.22346,48.8698
1862,2.22233,48.86844
1863,2.22956,48.86877
1864,2.2284,48.86902
1865,2.22735,48.86862
1866,2.22774,48.86849
1867,2.22804,48.86857
1868,2.22892,48.86959
1869,2.22788,48.87012
1870,2.22803,48.87013
1871,2.23059,48.87167
1872,2.22882,48.87247
1873,2.23126,48.87516
1874,2.23016,48.87395
1875,2.22682,48.87584
1876,2.2272,48.8757
1877,2.24213,48.87803
1878,2.241,48.87719
1879,2.23902,48.86348
1880,2.24016,48.86372
1881,2.22454,48.87416
1882,2.22634,48.87302
1883,2.22824,48.87528
1884,2.2263,48.86771
1885,2.22647,48.86787
1886,2.22782,48.87005
1887,2.22924,48.86946
1888,2.22829,48.87177
1889,2.22995,48.87113
1890,2.23063,48.87005
1891,2.23105,48.86984
1892,2.22118,48.86881
1893,2.221,48.86856
1894,2.22131,48.86767
1895,2.22127,48.86781
1896,2.21998,48.8682
1897,2.2186,48.86393
1898,2.2184,48.8641
1899,2.21867,48.86492
1900,2.21997,48.86611
1901,2.22074,48.86709
1902,2.22153,48.8676
1903,2.21788,48.87552
1904,2.21826,48.87552
1905,2.21838,48.87436
1906,2.21789,48.87485
1907,2.22067,48.87437
1908,2.21967,48.87302
1909,2.21783,48.87568
1910,2.22081,48.87073
1911,2.21903,48.87049
1912,2.21835,48.86936
1913,2.2207,48.87246
1914,2.22082,48.87231
1915,2.23008,48.87387
1916,2.23218,48.87283
1917,2.23074,48.87458
1918,2.23086,48.87452
1919,2.23132,48.87522
1920,2.23374,48.87405
1921,2.22859,48.86711
1922,2.22781,48.86737
1923,2.22769,48.86729
1924,2.23713,48.87446
1925,2.23535,48.87537
1926,2.22033,48.86869
1927,2.36095,48.84685
1928,2.33968,48.85199
1929,2.35604,48.84962
1930,2.35593,48.84934
1931,2.32846,48.84551
1932,2.34365,48.84993
1933,2.22436,48.87109
1934,2.22412,48.87116
1935,2.24686,48.87613
1936,2.24666,48.87617
1937,2.23612,48.86403
1938,2.23707,48.86367
1939,2.23771,48.86306
1940,2.23831,48.86229
1941,2.23843,48.86253
1942,2.22641,48.85178
1943,2.22637,48.85284
1944,2.26543,48.8683
1945,2.26568,48.86795
1946,2.22163,48.86497
1947,2.22406,48.86416
1948,2.22389,48.87823
1949,2.22611,48.8789
1950,2.22795,48.87925
1951,2.22988,48.88023
1952,2.22196,48.87507
1953,2.21889,48.87651
1954,2.22047,48.87262
1955,2.22126,48.87352
1956,2.23546,48.87972
1957,2.23335,48.87981
1958,2.21727,48.87865
1959,2.21854,48.87788
1960,2.22279,48.86826
1961,2.22321,48.87607
1962,2.22428,48.87673
1963,2.22535,48.87767
1964,2.22698,48.87848
1965,2.221,48.85996
1966,2.22061,48.86114
1967,2.22048,48.86254
1968,2.2207,48.86346
1969,2.22132,48.86466
1970,2.22357,48.87813
1971,2.22407,48.87771
1972,2.22316,48.87644
1973,2.2184,48.87433
1974,2.21876,48.87413
1975,2.22559,48.86731
1976,2.2231,48.86826
1977,2.22566,48.86739
1978,2.22572,48.86746
1979,2.22114,48.87419
1980,2.22289,48.87605
1981,2.22204,48.86727
1982,2.22358,48.86672
1983,2.22421,48.86779
1984,2.22451,48.86819
1985,2.22031,48.87388
1986,2.22759,48.87813
1987,2.22705,48.87848
1988,2.22171,48.87379
1989,2.22192,48.8738
1990,2.2208,48.87764
1991,2.22,48.87696
1992,2.22048,48.87567
1993,2.22188,48.87679
1994,2.22106,48.87615
1995,2.22029,48.87072
1996,2.22045,48.87151
1997,2.21731,48.86988
1998,2.21783,48.86996
1999,2.21877,48.87045
2000,2.21448,48.87099
2001,2.21814,48.87047
2002,2.24701,48.87607
2003,2.24964,48.87546
2004,2.21914,48.86379
2005,2.21852,48.86291
2006,2.21783,48.86267
2007,2.21777,48.86275
2008,2.22579,48.86672
2009,2.2254,48.86692
2010,2.2254,48.8671
2011,2.35556,48.83401
2012,2.35572,48.83411
2013,2.35895,48.83203
2014,2.35859,48.83215
2015,2.35841,48.832
2016,2.35829,48.83182
2017,2.36956,48.8284
2018,2.36912,48.82737
2019,2.37941,48.81699
2020,2.21891,48.8797
2021,2.22097,48.87986
2022,2.22622,48.87892
2023,2.22503,48.87942
2024,2.24115,48.87897
2025,2.24033,48.87934
2026,2.22668,48.88084
2027,2.29787,48.8851
2028,2.29847,48.8854
2029,2.29749,48.88714
2030,2.29775,48.88687
2031,2.28755,48.88303
2032,2.28626,48.88404
2033,2.29618,48.87535
2034,2.29479,48.87648
2035,2.29457,48.8765
2036,2.28512,48.88018
2037,2.28623,48.88027
2038,2.28635,48.88046
2039,2.29502,48.88395
2040,2.2917,48.88215
2041,2.29425,48.87838
2042,2.29229,48.87715
2043,2.28912,48.87592
2044,2.2841,48.8827
2045,2.30542,48.88669
2046,2.30641,48.8874
2047,2.31089,48.88513
2048,2.31337,48.88394
2049,2.3023,48.88808
2050,2.30165,48.88704
2051,2.30399,48.88957
2052,2.30299,48.88894
2053,2.3111,48.88784
2054,2.31256,48.8877
2055,2.30427,48.88903
2056,2.28547,48.88175
2057,2.28911,48.884
2058,2.289,48.8841
2059,2.28743,48.88313
2060,2.29544,48.87434
2061,2.296,48.87511
2062,2.2893,48.88412
2063,2.29267,48.88386
2064,2.29687,48.87631
2065,2.2945,48.87791
2066,2.30717,48.88626
2067,2.30932,48.88432
2068,2.30494,48.88725
2069,2.3068,48.88745
2070,2.29287,48.88368
2071,2.29563,48.88501
2072,2.29567,48.88515
2073,2.29439,48.87993
2074,2.29284,48.87897
2075,2.29098,48.88517
2076,2.29298,48.88359
2077,2.30295,48.88526
2078,2.30115,48.8869
2079,2.30154,48.8866
2080,2.29818,48.88723
2081,2.29842,48.88707
2082,2.30079,48.88719
2083,2.30044,48.88668
2084,2.3011,48.88446
2085,2.29894,48.88332
2086,2.31274,48.88327
2087,2.31191,48.8825
2088,2.31253,48.88325
2089,2.29096,48.87906
2090,2.29126,48.87919
2091,2.32185,48.87949
2092,2.31658,48.88124
2093,2.31557,48.88119
2094,2.31634,48.88122
2095,2.32415,48.88298
2096,2.32035,48.88221
2097,2.29882,48.88474
2098,2.30266,48.88426
2099,2.28437,48.88103
2100,2.28531,48.88166
2101,2.28478,48.8831
2102,2.30643,48.88587
2103,2.30835,48.88688
2104,2.22686,48.87268
2105,2.22095,48.87044
2106,2.22212,48.87013
2107,2.22129,48.86896
2108,2.22053,48.87447
2109,2.21964,48.87426
2110,2.21924,48.87442
2111,2.24285,48.87835
2112,2.24474,48.87996
2113,2.24136,48.87719
2114,2.24256,48.87811
2115,2.29034,48.89453
2116,2.29271,48.89554
2117,2.24292,48.87869
